accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,activity
0.33338928,-0.32270813,9.632553,-0.001739502,0.003067017,-0.004806519,FALL
0.3262024,-0.32989502,9.646912,-0.002807617,-0.005447388,-0.003738403,FALL
0.33099365,-0.30355835,9.663666,-0.001739502,-0.005447388,-0.002670288,FALL
0.33338928,-0.3083496,9.673248,-0.001739502,-0.002258301,-0.003738403,FALL
0.24958801,-0.46395874,9.493683,0.0025177,-0.001190186,-0.002670288,FALL
0.42677307,-0.29637146,9.797745,0.06324768,-0.285614,-0.003738403,FALL
0.35733032,-0.31791687,9.515228,0.007843018,-0.021438599,-0.001617432,FALL
0.41479492,-0.32510376,9.776199,0.004653931,-0.040603638,-0.003738403,FALL
0.47225952,-0.3418579,10.173645,-0.010269165,0.001998901,-0.003738403,FALL
0.2855072,-0.24848938,9.242294,-0.019851685,0.20014954,-0.003738403,FALL
0.39804077,-0.34664917,9.7929535,-0.002807617,-0.027816772,-0.005874634,FALL
0.3262024,-0.32510376,9.565506,0.004653931,0.003067017,0.000519,FALL
0.37409973,-0.30595398,9.661285,0.007843018,-0.018234253,-0.000549,FALL
0.35733032,-0.3083496,9.64212,0.009979248,-0.02355957,-0.001617432,FALL
0.39564514,-0.2796173,9.697189,0.015304565,-0.012908936,-0.003738403,FALL
0.38606262,-0.27722168,9.687622,0.003585815,0.02331543,-0.004806519,FALL
0.36691284,-0.2843933,9.584671,-0.00920105,0.024368286,-0.002670288,FALL
0.36691284,-0.29637146,9.687622,-0.004928589,0.004135132,-0.003738403,FALL
0.34057617,-0.34664917,9.632553,-0.005996704,0.01159668,-0.005874634,FALL
0.4219818,-0.22215271,9.620575,-0.004928589,0.014785767,-0.005874634,FALL
0.50338745,-0.14793396,9.7331085,-0.004928589,0.030761719,-0.012268066,FALL
0.18734741,-0.47354126,9.56311,-0.007064819,0.043548584,-0.016525269,FALL
0.3549347,-0.31552124,9.608612,-0.001739502,-0.015045166,-0.011199951,FALL
0.33338928,-0.34664917,9.584671,0.001449585,-0.034210205,-0.007995606,FALL
0.3549347,-0.33468628,9.697189,0.004653931,-0.055526733,-0.003738403,FALL
0.37887573,-0.3203125,9.718735,0.003585815,-0.001190186,-0.000549,FALL
0.37409973,-0.32989502,9.745071,0.000397,0.033966064,0.003723145,FALL
0.39804077,-0.40890503,9.972519,-0.000671,0.104263306,0.020767212,FALL
0.39085388,-1.5605164,9.831268,-0.000671,0.30773926,0.18693542,FALL
-0.794281,-2.5565033,10.305313,-0.072052,0.58470154,0.6652527,FALL
-0.27713013,-1.8238678,10.013229,-0.113586426,0.844635,1.3076019,FALL
0.8960266,0.24711609,10.554321,-0.1306305,1.0353088,1.5355682,FALL
0.3717041,0.6086426,10.846405,-0.041152954,1.2472992,1.3118591,FALL
0.541687,1.5543518,10.654877,0.027023315,1.6542358,0.9528656,FALL
-0.8062439,0.7163696,9.608612,0.030212402,1.8726044,0.529953,FALL
-1.5867615,0.11064148,8.131378,0.015304565,1.6212006,0.26789856,FALL
-0.54289246,-0.6626892,10.209549,0.029159546,1.006546,0.11024475,FALL
-1.9147644,-0.22694397,6.7092285,0.11117554,0.65501404,0.3030548,FALL
-2.1062927,-0.28678894,7.9901276,0.029159546,-0.27496338,0.29986572,FALL
-2.3337555,-0.19581604,8.820908,0.029159546,-0.6275635,0.23168945,FALL
-1.83815,-0.01864624,9.833664,0.013168335,-0.6573944,0.038864136,FALL
-1.1797485,-0.07131958,10.769791,0.011047363,-0.40066528,0.011169434,FALL
-1.383255,-0.30116272,11.272583,0.011047363,0.13729858,-0.010131836,FALL
-1.5556335,-0.24848938,10.178421,0.042999268,0.6518097,0.004776001,FALL
-1.6945038,-0.15032959,8.840073,0.048324585,0.68803406,0.002655029,FALL
-1.7926636,-0.08088684,8.794571,0.030212402,0.45048523,-0.006942749,FALL
-1.7567444,0.04600525,9.393127,0.017440796,0.3141327,-0.041030884,FALL
-1.6705475,0.2806244,9.00766,0.01637268,0.23742676,-0.099609375,FALL
-1.4311371,0.59187317,9.124985,0.08029175,-0.02355957,-0.22319031,FALL
-2.1398163,-0.5860748,9.742676,0.12075806,-0.11305237,-0.31266785,FALL
-2.5204926,-1.7975311,8.172089,0.055786133,0.10321045,-0.14968872,FALL
-2.4007874,-0.44960022,10.516006,-0.16366577,-0.14819336,0.06336975,FALL
-1.5843658,0.13697815,10.3819275,0.13142395,-0.102386475,0.06336975,FALL
-2.6545715,-1.586853,11.011612,-0.043289185,0.51545715,0.0793457,FALL
-2.6545715,-1.6036072,9.639725,-0.09654236,1.0278473,0.354187,FALL
-1.6753387,-0.028213501,9.3237,-0.1466217,1.1439667,0.53315735,FALL
-1.1007385,1.994873,9.091461,-0.072052,0.91918945,0.3765564,FALL
-2.3313599,1.3436584,7.137787,0.040863037,0.5687256,-0.010131836,FALL
-2.494156,0.14416504,8.801758,0.045135498,-0.15246582,-0.21679688,FALL
-2.494156,-1.1032104,8.006882,0.106918335,-0.43582153,-0.17845154,FALL
-2.640213,-0.3562317,9.438614,-0.001739502,-0.6115875,-0.003738403,FALL
-2.2331848,-0.13356018,9.565506,-0.002807617,-0.56684875,0.001586914,FALL
-2.4127502,-0.26763916,10.144913,-0.013458252,-0.34739685,0.003723145,FALL
-2.1996765,-0.21017456,10.140121,-0.010269165,-0.104522705,0.003723145,FALL
-2.2355804,-0.12638855,9.666061,-0.002807617,0.14155579,0.005844116,FALL
-2.3433228,-0.21017456,9.117798,-0.008132935,0.17671204,-0.001617432,FALL
-2.2978363,-0.12878418,9.057938,0.0025177,0.05845642,0.010101318,FALL
-2.3648682,-0.20300293,9.378769,-0.00920105,-0.019302368,0.000519,FALL
-2.300232,-0.13356018,9.371582,-0.001739502,-0.015045166,0.000519,FALL
-2.3361359,-0.19342041,9.381165,-0.008132935,0.006271362,-0.001617432,FALL
-2.348114,-0.19581604,9.215958,-0.005996704,-0.008651733,0.003723145,FALL
-2.3313599,-0.17666626,9.397919,-0.007064819,-0.048065186,0.002655029,FALL
-2.3097992,-0.171875,9.457779,-0.004928589,-0.024627686,0.001586914,FALL
-2.3050232,-0.17906189,9.424255,-0.002807617,0.007324219,-0.000549,FALL
-2.3217773,-0.19102478,9.424255,-0.002807617,0.033966064,0.000519,FALL
-2.3145905,-0.19581604,9.395523,-0.000671,0.0488739,0.002655029,FALL
-2.3409271,-0.16468811,9.326096,0.001449585,0.06059265,0.005844116,FALL
-2.348114,-0.18144226,9.251877,0.000397,0.038223267,0.001586914,FALL
-2.3457184,-0.17906189,9.249481,0.001449585,0.005203247,0.001586914,FALL
-2.3385315,-0.21017456,9.412277,0.000397,-0.015045166,0.004776001,FALL
-2.348114,-0.18862915,9.479324,0.000397,0.0211792,0.009048462,FALL
-2.355301,-0.16229248,9.261444,-0.000671,0.0446167,0.007980347,FALL
-2.3457184,-0.15989685,9.24469,0.000397,0.01159668,0.002655029,FALL
-2.3337555,-0.16229248,9.280594,-0.001739502,-0.017166138,-0.001617432,FALL
-2.3624725,-0.2006073,9.40271,-0.003875732,-0.024627686,-0.002670288,FALL
-2.348114,-0.18144226,9.479324,0.000397,0.005203247,0.001586914,FALL
-2.3672638,-0.19821167,9.565506,0.001449585,0.05845642,0.000519,FALL
-2.4079742,-0.19821167,9.50087,0.006774902,0.13090515,0.003723145,FALL
-2.4079742,-0.16468811,9.160889,0.006774902,0.1511383,0.006912231,FALL
-2.4055786,-0.17427063,9.158493,0.000397,0.08935547,0.003723145,FALL
-2.3888092,-0.13595581,9.292572,-0.001739502,0.06059265,-0.000549,FALL
-2.458252,-0.18623352,9.136948,-0.007064819,0.040359497,-0.004806519,FALL
-2.4702148,-0.19821167,9.170471,-0.003875732,-0.029953003,-0.000549,FALL
-2.451065,-0.18144226,9.299759,-0.001739502,-0.069366455,0.000519,FALL
-2.4079742,-0.16468811,9.4960785,0.000397,-0.057647705,0.001586914,FALL
-2.3936005,-0.16947937,9.455383,-0.002807617,0.004135132,-0.001617432,FALL
-2.4199371,-0.171875,9.294968,-0.002807617,0.031829834,-0.003738403,FALL
-2.4414825,-0.19342041,9.452988,-0.001739502,0.026504517,-0.001617432,FALL
-2.434311,-0.17427063,9.522415,0.001449585,0.078704834,0.000519,FALL
-2.434311,-0.171875,9.22554,0.0025177,0.115982056,-0.002670288,FALL
-2.4917603,-0.19581604,9.139343,-0.000671,0.069122314,-0.001617432,FALL
-2.475006,-0.17427063,9.273422,0.000397,0.015853882,0.000519,FALL
-2.4726105,-0.16708374,9.297363,0.000397,0.015853882,-0.000549,FALL
-2.5013428,-0.17906189,9.170471,-0.000671,-0.003326416,-0.000549,FALL
-2.4774017,-0.17666626,9.299759,-0.001739502,-0.039535522,-0.001617432,FALL
-2.4462738,-0.15750122,9.318909,-0.002807617,-0.03315735,-0.003738403,FALL
-2.4486694,-0.16229248,9.220749,-0.004928589,-0.03741455,-0.006942749,FALL
-2.4534607,-0.19342041,9.175262,-0.005996704,-0.08001709,-0.007995606,FALL
-2.4367065,-0.2006073,9.505661,-0.005996704,-0.09812927,-0.004806519,FALL
-2.4295197,-0.19821167,9.505661,-0.001739502,-0.029953003,-0.001617432,FALL
-2.4319153,-0.17906189,9.215958,0.001449585,-0.001190186,0.000519,FALL
-2.434311,-0.18383789,9.041183,-0.003875732,-0.06297302,0.000519,FALL
-2.3696594,-0.17666626,9.189621,-0.003875732,-0.14607239,0.001586914,FALL
-2.348114,-0.22215271,9.553543,-0.008132935,-0.15991211,0.003723145,FALL
-2.3145905,-0.18623352,9.883942,-0.002807617,-0.04699707,0.010101318,FALL
-2.3576965,-0.18862915,9.570297,0.006774902,0.10533142,0.007980347,FALL
-2.4007874,-0.18862915,9.285385,0.009979248,0.13729858,0.006912231,FALL
-2.379242,-0.16947937,9.208771,0.012115479,0.090423584,0.005844116,FALL
-2.4127502,-0.19102478,9.553543,0.012115479,0.0957489,0.005844116,FALL
-2.4367065,-0.20300293,9.251877,0.013168335,0.13623047,0.007980347,FALL
-2.4702148,-0.171875,9.08667,0.01637268,0.07763672,0.013305664,FALL
-2.4414825,-0.12878418,9.2829895,0.012115479,0.005203247,0.010101318,FALL
-2.463028,-0.15032959,9.455383,0.008911133,0.038223267,0.003723145,FALL
-2.4462738,-0.15989685,9.18483,0.005722046,0.04673767,0.001586914,FALL
-2.4845886,-0.19102478,9.357208,0.0025177,0.019042969,-0.000549,FALL
-2.5013428,-0.18623352,9.271027,0.004653931,0.019042969,0.001586914,FALL
-2.4917603,-0.15989685,9.129761,0.004653931,-0.013977051,0.002655029,FALL
-2.4917603,-0.16947937,9.24469,0.0025177,-0.06404114,0.002655029,FALL
-2.4486694,-0.15272522,9.335663,-0.001739502,-0.07789612,0.002655029,FALL
-2.427124,-0.1431427,9.438614,-0.007064819,-0.053390503,-0.000549,FALL
-2.4558563,-0.171875,9.4170685,-0.011322022,-0.004394531,-0.003738403,FALL
-2.4223328,0.0914917,7.6022644,0.02809143,-0.10559082,-0.016525269,FALL
-2.463028,-0.5357971,9.972519,-0.072052,-0.4763031,-0.029312134,FALL
-2.1948853,0.014877319,10.6740265,-0.002807617,-0.1513977,0.006912231,FALL
-2.4247284,-0.48072815,9.541565,-0.03050232,0.16711426,-0.011199951,FALL
-2.0033417,0.20401001,8.035614,0.027023315,0.09788513,0.03567505,FALL
-2.6018982,-0.33706665,9.567902,-0.07098389,-0.18867493,-0.017593384,FALL
-2.190094,-0.15750122,9.517624,-0.003875732,-0.16418457,0.001586914,FALL
-2.2643127,-0.22694397,9.275818,-0.008132935,-0.12263489,-0.000549,FALL
-2.3265686,-0.2341156,8.595856,-0.003875732,-0.23768616,0.004776001,FALL
-2.2475586,-0.26524353,8.370804,-0.014526367,-0.5583191,0.015426636,FALL
-2.1493988,-0.36340332,8.761063,-0.031570435,-0.9024048,0.03781128,FALL
-2.0344696,-0.52381897,9.761841,-0.055007935,-1.0099945,0.08467102,FALL
-2.6833038,-1.033783,10.841614,-0.060333252,-0.7330322,0.18907166,FALL
-2.6833038,-1.3641815,10.2742,-0.043289185,-0.24726868,0.43301392,FALL
-2.316986,-1.0720978,9.369186,-0.10932922,0.036087036,0.7344818,FALL
-1.4431,-0.24369812,8.739517,-0.13276672,-0.071502686,0.8186493,FALL
-0.8373718,0.25668335,9.886337,-0.14981079,-0.21636963,0.7302246,FALL
-0.23643494,0.97494507,10.504044,-0.078445435,-0.06617737,0.5544586,FALL
-0.047286987,0.9988861,9.95816,-0.000671,0.066986084,0.29240417,FALL
-0.933136,0.0627594,9.903091,0.021697998,0.14581299,0.046325684,FALL
-0.933136,-0.3490448,9.924637,0.011047363,0.31732178,-0.000549,FALL
-1.75914,-0.19821167,9.426651,0.032348633,0.39508057,0.020767212,FALL
-1.4454956,-0.011459351,9.666061,0.013168335,0.4163971,0.006912231,FALL
-1.4814148,0.07234192,9.517624,0.005722046,0.48350525,-0.057006836,FALL
-1.4431,-0.10005188,9.230316,0.041931152,0.38975525,-0.113464355,FALL
-1.9650421,-0.13835144,9.479324,0.046203613,0.33650208,-0.16140747,FALL
-2.5516205,-0.3562317,9.141739,0.046203613,0.31199646,-0.14329529,FALL
-2.7263947,-0.59085083,8.425873,0.009979248,0.16072083,-0.05168152,FALL
-2.1853027,-0.21975708,8.715576,0.012115479,-0.15991211,0.015426636,FALL
-2.0488434,-0.250885,9.326096,0.000397,-0.3090515,0.023956299,FALL
-1.869278,-0.09046936,9.831268,-0.025177002,-0.23661804,0.046325684,FALL
-1.8620911,-0.05934143,10.068298,-0.025177002,-0.052322388,0.022888184,FALL
-1.9003906,-0.171875,9.601425,-0.033691406,0.14367676,0.004776001,FALL
-1.9841919,-0.19102478,9.124985,-0.05607605,0.15859985,0.009048462,FALL
-2.0368652,-0.26524353,9.326096,-0.078445435,0.08935547,0.018630981,FALL
-1.977005,-0.25567627,9.4410095,-0.08909607,0.07550049,0.0473938,FALL
-2.0177155,-0.16468811,9.369186,-0.0954895,0.069122314,0.05697632,FALL
-2.0608063,-0.07371521,9.484116,-0.092285156,0.06059265,0.018630981,FALL
-2.0536194,-0.29637146,9.330887,-0.06565857,0.04248047,-0.014389038,FALL
-2.0703888,-0.32270813,9.543961,-0.08270264,0.04673767,0.002655029,FALL
-2.0488434,-0.41130066,9.551147,-0.104003906,0.10107422,0.034606934,FALL
-2.1182709,-0.43284607,9.433823,-0.14341736,0.13623047,0.085739136,FALL
-2.1637573,-0.5166321,9.26384,-0.19242859,0.13409424,0.13580322,FALL
-2.087143,-0.3490448,8.966965,-0.18070984,0.008392334,0.15605164,FALL
-2.245163,-0.65789795,9.141739,-0.04647827,-0.05657959,0.14112854,FALL
-2.190094,-0.13116455,9.405106,-0.014526367,-0.13328552,0.16030884,FALL
-2.051239,-0.22454834,9.740295,-0.09442139,-0.061904907,0.07295227,FALL
-2.0823517,-0.61958313,9.256653,-0.19668579,0.025436401,0.071899414,FALL
-2.0775757,-0.7680359,9.129761,-0.36286926,-0.04699707,0.19439697,FALL
-2.0249023,-0.6914215,9.955765,-0.4949646,-0.039535522,0.274292,FALL
-2.0703888,-0.6770477,9.3619995,-0.4757843,0.05845642,0.30091858,FALL
-2.051239,-0.6411438,9.101028,-0.3735199,0.012649536,0.321167,FALL
-2.2236176,-0.59324646,9.460159,-0.23928833,-0.017166138,0.29026794,FALL
-2.2188263,-0.5669098,9.326096,-0.07312012,-0.015045166,0.19760132,FALL
0.72125244,9.895752,-0.3608551,0.14498901,0.2555542,-0.04637146,FALL
0.5297241,10.044189,-0.5021057,0.20890808,0.169281,0.006896973,FALL
0.675766,9.991516,-0.7774353,0.2184906,0.030792236,0.055892944,FALL
0.78590393,9.845474,-0.92349243,0.19612122,-0.067214966,0.104904175,FALL
0.6566162,9.843079,-0.9187012,0.15031433,-0.08105469,0.12513733,FALL
0.5297241,9.931656,-0.7918091,0.07469177,-0.013946533,0.11022949,FALL
0.38845825,9.991516,-0.8157501,-0.012664795,0.09150696,0.06655884,FALL
0.29988098,10.051361,-0.91630554,-0.071258545,0.15116882,0.02607727,FALL
0.1945343,10.10643,-1.0072784,-0.07019043,0.11920166,0.003707886,FALL
0.12269592,10.044189,-1.0216522,-0.030776978,0.022262573,-0.014404297,FALL
0.20649719,9.898132,-0.9929199,0.007568359,-0.0544281,-0.025054932,FALL
0.35972595,9.898132,-0.9929199,0.024612427,-0.057632446,-0.02079773,FALL
0.50816345,9.938843,-0.9641876,0.03100586,-0.018218994,-0.004821777,FALL
0.6063385,10.013062,-0.88757324,0.038467407,0.005218506,0.015411377,FALL
0.6877289,10.02504,-0.80137634,0.03314209,0.007354736,0.036727905,FALL
0.70210266,9.962784,-0.78941345,0.007568359,0.02758789,0.051635742,FALL
0.6374512,9.888565,-0.8779907,-0.016921997,0.06806946,0.04949951,FALL
0.60154724,9.907715,-0.9474335,-0.022247314,0.10429382,0.03779602,FALL
0.5273285,9.957993,-0.9689789,-0.010528564,0.10322571,0.031402588,FALL
0.46507263,9.981934,-0.9809418,0.004379273,0.056350708,0.029266357,FALL
0.40760803,9.950806,-1.0336151,0.00970459,-0.002227783,0.027130127,FALL
0.4004364,9.926865,-1.0719299,-0.003082275,-0.03845215,0.027130127,FALL
0.41479492,10.005875,-1.0910797,-0.012664795,-0.051239014,0.027130127,FALL
0.39085388,10.056152,-1.0360107,-0.01159668,-0.053359985,0.017547607,FALL
0.39085388,9.94603,-0.9498291,-0.0211792,-0.06295776,0.005828857,FALL
0.45310974,9.859833,-0.9809418,-0.028640747,-0.07467651,-0.000565,FALL
0.50816345,9.902924,-1.0096741,-0.01373291,-0.06401062,-0.002685547,FALL
0.59436035,9.979538,-0.9043274,0.005447388,-0.043777466,0.006896973,FALL
0.64224243,9.984329,-0.7582855,0.020355225,-0.051239014,0.017547607,FALL
0.6494293,9.936447,-0.70321655,0.01928711,-0.060821533,0.018615723,FALL
0.6589966,9.905319,-0.6553345,-0.01159668,-0.028869629,0.013290405,FALL
0.6494293,9.931656,-0.7271576,-0.030776978,0.03504944,0.006896973,FALL
0.6589966,10.00827,-0.7271576,-0.015853882,0.063812256,0.005828857,FALL
0.6685791,10.005875,-0.6146393,-0.008407593,0.032928467,0.013290405,FALL
0.6566162,9.94603,-0.69125366,-0.020126343,0.003097534,0.020751953,FALL
0.63027954,9.907715,-0.83969116,-0.027572632,0.009490967,0.02394104,FALL
0.5823822,9.917297,-0.9210968,-0.006271362,0.02758789,0.020751953,FALL
0.53689575,9.955597,-0.8732147,0.022491455,0.020141602,0.016479492,FALL
0.49620056,9.9340515,-0.8444824,0.034210205,-0.011825562,0.013290405,FALL
0.4698639,9.924469,-0.9139099,0.03314209,-0.027801514,0.014358521,FALL
0.5201416,9.960388,-0.86842346,0.020355225,-0.0309906,0.018615723,FALL
0.54408264,9.991516,-0.81814575,0.01184082,-0.03526306,0.016479492,FALL
0.56562805,9.967575,-0.7774353,0.002243042,-0.028869629,0.01222229,FALL
0.55604553,9.94603,-0.75349426,-0.009475708,-0.017150879,0.009033203,FALL
0.56562805,9.974747,-0.8420868,-0.008407593,-0.013946533,0.003707886,FALL
0.59436035,9.962784,-0.86602783,0.00970459,-0.017150879,0.002639771,FALL
0.63027954,9.931656,-0.8157501,0.018234253,-0.021408081,0.007965088,FALL
0.63505554,9.907715,-0.81814575,0.016098022,-0.015014648,0.01008606,FALL
0.64224243,9.950806,-0.83010864,0.016098022,0.003097534,0.011154175,FALL
0.6589966,9.993912,-0.7630768,0.012908936,0.008422852,0.014358521,FALL
0.65182495,9.977142,-0.7582855,0.003311157,-0.002227783,0.018615723,FALL
0.61351013,9.943634,-0.84687805,-0.008407593,-0.006500244,0.016479492,FALL
0.56562805,9.938843,-0.9354553,-0.008407593,-0.002227783,0.01222229,FALL
0.541687,9.969971,-0.93785095,0.002243042,-0.009689331,0.011154175,FALL
0.4914093,9.979538,-0.906723,0.01184082,-0.029922485,0.009033203,FALL
0.517746,9.94603,-0.90193176,0.005447388,-0.037384033,0.007965088,FALL
0.55604553,9.941238,-0.9354553,-0.003082275,-0.03312683,0.015411377,FALL
0.5392914,9.977142,-0.9546051,-0.000946,-0.04270935,0.020751953,FALL
0.50816345,9.969971,-0.92349243,0.000122,-0.06295776,0.02394104,FALL
0.4554901,9.977142,-0.9402466,-0.00201416,-0.0736084,0.02180481,FALL
0.41958618,9.972366,-0.961792,-0.004135132,-0.07572937,0.011154175,FALL
0.42437744,9.931656,-0.9354553,-0.01159668,-0.07467651,0.000504,FALL
0.43873596,9.943634,-0.9474335,-0.016921997,-0.08000183,-0.006958008,FALL
0.5009918,9.965179,-0.9761658,-0.017990112,-0.09172058,-0.002685547,FALL
0.5321045,9.979538,-0.9713745,-0.006271362,-0.1013031,0.002639771,FALL
0.5704193,9.9340515,-0.92349243,0.010772705,-0.10343933,0.007965088,FALL
0.62309265,9.893356,-0.827713,0.01184082,-0.09172058,0.016479492,FALL
0.64224243,9.898132,-0.8157501,0.010772705,-0.07040405,0.022872925,FALL
0.6613922,9.931656,-0.77983093,0.01928711,-0.0501709,0.029266357,FALL
0.70210266,9.890961,-0.67448425,0.03100586,-0.036315918,0.038848877,FALL
0.70928955,9.948425,-0.58351135,0.025680542,-0.004364014,0.04949951,FALL
0.61590576,10.032211,-0.5691376,0.003311157,0.059555054,0.042053223,FALL
0.6063385,9.9340515,-0.7367401,0.010772705,0.11175537,0.042053223,FALL
0.64224243,9.874191,-0.72476196,0.039535522,0.10748291,0.06121826,FALL
0.5129547,9.936447,-0.6361847,0.03527832,0.085113525,0.07081604,FALL
0.42915344,9.967575,-0.7654724,0.007568359,0.0947113,0.06442261,FALL
0.41719055,9.890961,-0.9833374,0.00970459,0.12452698,0.067611694,FALL
0.40760803,9.890961,-0.92588806,0.03527832,0.12452698,0.07400513,FALL
0.3932495,9.924469,-0.8492737,0.051254272,0.10961914,0.07826233,FALL
0.41479492,9.919693,-0.87561035,0.038467407,0.11282349,0.08253479,FALL
0.44592285,9.890961,-0.98573303,0.025680542,0.12666321,0.08679199,FALL
0.46746826,9.902924,-1.0503845,0.027816772,0.13412476,0.09425354,FALL
0.4914093,9.943634,-1.0120697,0.039535522,0.13198853,0.0953064,FALL
0.49620056,9.950806,-1.016861,0.051254272,0.12879944,0.081466675,FALL
0.596756,9.900528,-1.0048828,0.049118042,0.12666321,0.08039856,FALL
0.63027954,9.840683,-1.0671387,0.039535522,0.12773132,0.08786011,FALL
0.6589966,9.852646,-1.0982666,0.040603638,0.13198853,0.10169983,FALL
0.7044983,9.938843,-1.0192566,0.04272461,0.11601257,0.114486694,FALL
0.7332306,9.960388,-0.8612366,0.017166138,0.10536194,0.1187439,FALL
0.7763214,9.898132,-0.95939636,-0.010528564,0.13519287,0.11341858,FALL
0.7763214,9.819138,-1.0551605,-0.006271362,0.1767273,0.11341858,FALL
0.80744934,9.886169,-1.0336151,0.025680542,0.18099976,0.11981201,FALL
0.7739258,10.046585,-0.9187012,0.036331177,0.15968323,0.12727356,FALL
0.78590393,9.967575,-0.8923645,0.008636475,0.15010071,0.13153076,FALL
0.833786,9.881378,-0.9402466,-0.030776978,0.16607666,0.1379242,FALL
0.8457489,9.874191,-0.9761658,-0.04675293,0.1959076,0.1379242,FALL
0.838562,9.847855,-0.92826843,-0.04888916,0.19909668,0.1379242,FALL
0.8170166,9.922089,-0.97854614,-0.041427612,0.16288757,0.14538574,FALL
0.85772705,9.926865,-1.0791168,-0.024383545,0.13519287,0.1656189,FALL
0.833786,9.871811,-1.0144653,-0.01373291,0.12666321,0.16242981,FALL
1.0037689,9.857437,-0.89476013,-0.03289795,0.13092041,0.17520142,FALL
0.99658203,9.878983,-0.80856323,-0.06486511,0.13838196,0.18054199,FALL
0.9510956,9.912506,-0.8851776,-0.059539795,0.13519287,0.15603638,FALL
1.0899658,9.859833,-0.743927,-0.059539795,0.13092041,0.17626953,FALL
1.2312164,9.91011,-0.748703,-0.069122314,0.15116882,0.20928955,FALL
1.1498108,9.895752,-0.88757324,-0.07551575,0.19483948,0.23486328,FALL
1.3222046,9.711395,-0.7654724,-0.13623047,0.19697571,0.2668152,FALL
1.2743073,9.68985,-1.1700897,-0.12132263,0.15435791,0.28067017,FALL
1.2431946,9.826309,-1.2586823,-0.041427612,0.12773132,0.30836487,FALL
1.288681,9.900528,-0.7654724,-0.01373291,0.13092041,0.3467102,FALL
1.1593933,9.874191,-0.91630554,0.003311157,0.14477539,0.36270142,FALL
1.2120667,9.886169,-0.6673126,-0.053146362,0.16288757,0.3840027,FALL
1.2384033,9.86702,-0.7415314,-0.12878418,0.19804382,0.40637207,FALL
1.2024841,9.761673,-0.9474335,-0.18096924,0.2236023,0.4170227,FALL
1.3102264,9.661118,-0.798996,-0.23423767,0.24917603,0.42341614,FALL
1.2240295,9.608444,-0.98573303,-0.23956299,0.26408386,0.4127655,FALL
1.2790985,9.802368,-0.9187012,-0.25448608,0.26515198,0.43193054,FALL
1.3150177,9.819138,-0.9187012,-0.27578735,0.26940918,0.4670868,FALL
1.2000885,9.620407,-1.1293945,-0.22891235,0.24064636,0.49798584,FALL
1.3006439,9.728149,-0.6984253,-0.272583,0.18737793,0.54911804,FALL
1.34375,9.773636,-0.6720886,-0.45048523,0.17033386,0.63113403,FALL
1.1210785,9.845474,-1.3735962,-0.59643555,0.10961914,0.7003784,FALL
0.8672943,9.92926,-1.2443085,-0.8361206,-0.046966553,0.7685547,FALL
0.6326599,9.847855,-0.9689789,-1.369812,-0.24191284,0.89320374,FALL
0.33818054,9.148758,-1.6680908,-2.164505,-0.41555786,1.1105042,FALL
0.002990723,8.215012,-2.2618408,-3.3341522,-0.7479248,1.4503326,FALL
0.2567749,6.9053802,-2.673645,-4.222595,-1.4382019,1.6612549,FALL
0.48661804,5.00679,-3.5930176,-3.9466858,-2.3703156,1.3395386,FALL
1.3724823,3.9413605,-1.4861298,-3.0380096,-2.8635254,0.8250122,FALL
1.7603302,3.8049011,0.28797913,-1.8917847,-2.5290375,0.52142334,FALL
0.91996765,3.551117,1.7867432,-0.6720581,-1.8888092,0.50224304,FALL
0.18974304,2.954956,2.5313416,0.3623047,-1.3838806,0.84632874,FALL
-0.85173035,2.5168152,1.9806824,-3.9434967,-1.2549896,2.794693,FALL
-2.7527313,3.689972,-4.263397,-4.4984894,-0.83314514,3.3379822,FALL
-0.056869507,9.148758,-1.2490997,-1.4752655,0.3226776,2.524109,FALL
4.8751984,12.361771,10.5399475,-0.8403778,-0.496521,2.938507,FALL
4.3891754,9.39296,8.270248,-1.4710083,-1.5074463,3.9132233,FALL
1.987793,2.2007751,-0.8205414,-2.0451965,-0.848053,3.7268066,FALL
4.7171783,1.8464355,0.7380829,-2.9346924,0.34716797,3.0226593,FALL
6.3308716,1.7937622,0.5848541,-2.7280273,0.08192444,2.363266,FALL
7.6165466,-0.8542175,3.857727,-1.8097687,-1.2347412,2.173645,FALL
7.027588,-4.907608,5.3541107,-1.3335876,-2.59935,2.6881714,FALL
3.9701843,-6.327362,3.1514435,-1.194046,-2.4203796,3.448761,FALL
2.1673584,-3.1909637,0.87934875,-1.4060364,-0.9982605,3.145172,FALL
5.940613,-2.558899,0.017440796,-0.6869812,-0.3047638,1.8487396,FALL
10.879852,-3.516571,1.5209961,0.6094513,-1.5031891,0.4638977,FALL
13.836685,-6.638611,7.6070557,0.285614,-2.3351593,0.44152832,FALL
12.594101,-11.115768,3.9391327,-0.2683258,-2.0635223,1.3512573,FALL
13.7313385,-8.982529,1.7125244,-0.04888916,-2.1679077,1.1467285,FALL
20.250763,1.4442139,4.9183655,0.82888794,-3.8542328,0.5704193,FALL
19.879654,5.6364594,9.852814,0.4656372,-5.9496,-1.3044434,FALL
39.58873,-0.84465027,-10.095673,-0.15222168,-2.9295807,-1.1457214,FALL
58.646576,-3.4471436,-24.31723,3.166092,-4.6606293,1.4386139,FALL
